source_type,raw_text,language,event_date,label_gpt,label_genimi,label
stackoverflow_question,What are the returned values of python os.fork()?,Python,2022,developer tools,developer tools,developer tools
stackoverflow_question,How to merge two DataFrames with DatetimeIndex preserved in pandas?,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,how i can use mouse button 4-5 (gamer) with python?,Python,2022,game,game,game
stackoverflow_question,Accessing the contents of a function from a struct defined inside that function,"C++,C",2021,embedded,embedded,embedded
stackoverflow_question,Using Gekko to reproduce a control history in an observed trajectory,"R,Python",2022,embedded,embedded,embedded
stackoverflow_question,"""Abstraction"" in the context of I/O system",Java,2020,embedded,embedded,embedded
stackoverflow_question,Folium - add larger pop ups with data from XML file,Python,2022,web frontend,web frontend,web frontend
stackoverflow_question,Sort values in a dataframe by a column and take second one only if equal,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,How to add values from selectedData input to a list?,"Shell,Python",2022,developer tools,developer tools,developer tools
stackoverflow_question,How to integrate a function w.r.t time; i.e 'y' is an array and values of time(t) is varying from 1 to 3000,"R,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,How could i improve my opencv program to detect only the crosswalk?,"C,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,How can i create a new list of sublist?,Python,2020,developer tools,developer tools,developer tools
stackoverflow_question,How can I set Task timeout in JavaFx?,"R,Java",2020,web frontend,web frontend,web frontend
stackoverflow_question,Python Plotly: Create a plotly HISTOGRAM graph with a dropdown menu and put it in a html,"R,Python",2022,web frontend,web frontend,web frontend
stackoverflow_question,SFML program crashes with non-ASCII character in window title,"C++,C",2020,embedded,embedded,embedded
stackoverflow_question,"difference between store(x, std::memory_order_relaxed) and directly assigning a value","C++,C",2020,embedded,embedded,embedded
stackoverflow_question,"Logback's ""method"" Conversion Word outputs question mark ""?"" when using AsyncAppender","C,Java",2020,testing_qa,testing_qa,testing_qa
stackoverflow_question,Lua Roblox How to set spicific players health to 0,"R,Lua",2020,game,game,game
stackoverflow_question,Multi dimensional diagonal matrix where diagonal elements are row vectors or column vectors,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,"return first row with non-null value. if null , then return first row appearance python-pandas",Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,Doing a FIFO with a queue of 2,Java,2021,embedded,embedded,embedded
stackoverflow_question,static final fields vs TrustFinalNonStaticFields,Java,2021,developer tools,developer tools,developer tools
stackoverflow_question,Add a number to get prime number in python,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,How do I add row indices to a column using lambda functions in Pandas?,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,Python: why is warning printed twice following temporary suppression?,"R,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,Modify ellipse coordinates in pygame,Python,2020,game,game,game
stackoverflow_question,Display nested JSON as a dataframe with all values in their own column,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,Use np.where across column range,"R,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,Counting a certain pixel value in Python,Python,2022,data_ai,data_ai,data_ai
stackoverflow_question,Python to delete content from a cell in csv,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,Start systemd user service from Rails,"Ruby,R",2022,web backend,web backend,web backend
stackoverflow_question,Modify a python script that runs on terminal with command line input to work in an IDE,Python,2021,developer tools,developer tools,developer tools
stackoverflow_question,How do I press alt <numpad> with pyautoguii?,Python,2020,developer tools,developer tools,developer tools
stackoverflow_question,How to express integer as a product of its prime factors?,"C,R",2021,data_ai,data_ai,data_ai
stackoverflow_question,Binance API: How to get an Order ID in binance using python,"C,Python",2021,developer tools,developer tools,developer tools
stackoverflow_question,Binary Search Trees Max Height,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,Hamiltonian Paths in Python with Arbitrary Starting Positions,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,Is there a multiple integrator in Python providing both variable integration limits (like scipy) and high precision (like mpmath)?,"C,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,Questions about creating UML Class diagram from Java program - default constructor? Are there no attributes in this example?,Java,2020,developer tools,developer tools,developer tools
stackoverflow_question,Find value which is nearest minimum of the key,Java,2020,data_ai,data_ai,data_ai
stackoverflow_question,plotting sub_plots from pivot_table using matplotlib/seaborn,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,Sympy Inverse a function: y = ax+b into x = (y-b)/a,Python,2022,developer tools,developer tools,developer tools
stackoverflow_question,Flip sprite when changing the direction of movement,Python,2022,game,game,game
stackoverflow_question,How to check if a date occurred more than 1 year ago in C#?,"C,C#",2020,embedded,embedded,embedded
stackoverflow_question,Numpy only computation of mathematical expression involving a nested sum of functions over the same array,Python,2021,data_ai,data_ai,data_ai
stackoverflow_question,"How to check in Python if one tuple is an exact, ordered subsequence of the other?",Python,2021,developer tools,developer tools,developer tools
stackoverflow_question,Calculate the sum of differences of all rows in pandas dataFrame,"R,Python",2021,data_ai,data_ai,data_ai
stackoverflow_question,Create a List of random Integers using Stream and sum all elements except the smallest?,"R,Java",2021,data_ai,data_ai,data_ai
stackoverflow_question,Seaborn heatmap with variating cell sizes,"R,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,Passing an array as function argument without defining a variable,"C,R",2021,developer tools,developer tools,developer tools
stackoverflow_question,flag rows in a dataframe conditionally on values of other rows,Python,2022,data_ai,data_ai,data_ai
stackoverflow_question,How to run sequential Tasks in an ExecutorService,Java,2020,developer tools,developer tools,developer tools
stackoverflow_question,How to append rows with concat to a Pandas DataFrame,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,GSON serialize null for a specific field affected during obfuscation,"C,Kotlin",2021,data_ai,data_ai,data_ai
stackoverflow_question,How to Turn a Car around to face the opposite direction on key press in PyGame,Python,2022,game,game,game
stackoverflow_question,Pandas Resampling biweekly between a specific week range,"R,Python",2022,data_ai,data_ai,data_ai
stackoverflow_question,Misunderstanding how end= argument works in print() function in a while loop,Python,2022,developer tools,developer tools,developer tools
stackoverflow_question,How to download an xlsx file from a website to save as a dataframe with Pandas,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,Check if any word in a dataframe in column A exist in column B,Python,2022,data_ai,data_ai,data_ai
stackoverflow_question,how to have nested lists in Lua,Lua,2021,embedded,embedded,embedded
stackoverflow_question,What's the problem in the code which was supposed to print Armstrong numbers up to 999,C,2022,testing_qa,testing_qa,testing_qa
stackoverflow_question,using ref or out modifiers with params modifier C#,"C,C#",2022,developer tools,developer tools,developer tools
stackoverflow_question,What's the most efficient way to keep track of n largest values?,"C,R",2021,data_ai,data_ai,data_ai
stackoverflow_question,Is having global variables in common blocks an undefined behaviour?,C,2021,security,security,security
stackoverflow_question,Is it possible to remove the border?,Python,2020,web frontend,web frontend,web frontend
stackoverflow_question,What is the difference between creating a new guid instance or selecting in Visual Studio tools > create guid?,"C,C#",2021,developer tools,developer tools,developer tools
stackoverflow_question,What is the difference between `char **argv` and `char** argv`?,"C++,C",2021,embedded,embedded,embedded
stackoverflow_question,How to plot specific features on SHAP summary plots?,"Shell,Python",2020,data_ai,data_ai,data_ai
stackoverflow_question,How to pass php variable to html template from Database in WordPress,"R,PHP",2022,web backend,web backend,web backend
stackoverflow_question,Divide Pandas dataframe with multiindex by another dataframe with smaller multiindex,Python,2020,data_ai,data_ai,data_ai
stackoverflow_question,"Variables inside functions, can't be used outside the functions",Python,2021,developer tools,developer tools,developer tools
stackoverflow_question,"How to stop a ball from ""phasing"" through the paddle?",Python,2020,game,game,game
stackoverflow_question,xlsx writer - How to get a thick border on only 1 side of a cell?,"R,Python",2021,developer tools,developer tools,developer tools
stackoverflow_question,How do I properly subclass with glib using Rust?,"Rust,R",2021,developer tools,developer tools,developer tools
